Function,Threads,Time(s),FLOP/s,Memory(Bytes)
compute_attention_weights_omp,435,0.042634,12690929424.73,2164260864
compute_attention_weights_omp,436,0.036671,14754515309.34,2164260864
compute_attention_weights_omp,437,0.031269,17303657613.97,2164260864
compute_attention_weights_omp,438,0.036920,14655042812.78,2164260864
compute_attention_weights_omp,439,0.041750,12959660101.70,2164260864
compute_attention_weights_omp,440,0.032759,16516561012.87,2164260864
compute_attention_weights_omp,441,0.040217,13453590460.98,2164260864
compute_attention_weights_omp,442,0.033496,16153175979.63,2164260864
compute_attention_weights_omp,443,0.036908,14659870930.99,2164260864
compute_attention_weights_omp,444,0.042973,12590805693.07,2164260864
compute_attention_weights_omp,445,0.043662,12392110607.27,2164260864
compute_attention_weights_omp,446,0.030075,17990487060.26,2164260864
compute_attention_weights_omp,447,0.030774,17581963972.34,2164260864
compute_attention_weights_omp,448,0.023500,23024085381.67,2164260864
compute_attention_weights_omp,449,0.024770,21843550573.47,2164260864
compute_attention_weights_omp,450,0.028543,18956146943.06,2164260864
compute_attention_weights_omp,451,0.023522,23002615091.83,2164260864
compute_attention_weights_omp,452,0.027169,19914808474.66,2164260864
compute_attention_weights_omp,453,0.038192,14166965270.58,2164260864
compute_attention_weights_omp,454,0.023635,22892397079.98,2164260864
compute_attention_weights_omp,455,0.030179,17928519511.22,2164260864
compute_attention_weights_omp,456,0.029562,18302729206.16,2164260864
compute_attention_weights_omp,457,0.028607,18913648976.39,2164260864
compute_attention_weights_omp,458,0.027994,19327956391.68,2164260864
compute_attention_weights_omp,459,0.024640,21958953813.17,2164260864
compute_attention_weights_omp,460,0.020222,26756334222.26,2164260864
compute_attention_weights_omp,461,0.028830,18767558982.56,2164260864
compute_attention_weights_omp,462,0.024282,22282583505.78,2164260864
compute_attention_weights_omp,463,0.023607,22919678833.81,2164260864
compute_attention_weights_omp,464,0.026906,20109453086.61,2164260864
compute_attention_weights_omp,465,0.029608,18274284331.68,2164260864
compute_attention_weights_omp,466,0.026924,20095919521.55,2164260864
compute_attention_weights_omp,467,0.023584,22942154104.71,2164260864
compute_attention_weights_omp,468,0.028776,18802701021.00,2164260864
compute_attention_weights_omp,469,0.023572,22953756521.12,2164260864
compute_attention_weights_omp,470,0.028520,18971518376.62,2164260864
compute_attention_weights_omp,471,0.033511,16145935752.76,2164260864
compute_attention_weights_omp,472,0.026834,20163411814.57,2164260864
compute_attention_weights_omp,473,0.033944,15939875816.38,2164260864
compute_attention_weights_omp,474,0.023564,22961652869.76,2164260864
compute_attention_weights_omp,475,0.030064,17997049911.42,2164260864
compute_attention_weights_omp,476,0.023752,22779799842.70,2164260864
compute_attention_weights_omp,477,0.030568,17700446917.42,2164260864
