Function,Threads,Time(s),FLOP/s,Memory(Bytes)
softmax_omp,450,0.002876,7291795591.65,33554432
softmax_omp,451,0.002546,8236813392.83,33554432
softmax_omp,452,0.002863,7325194055.80,33554432
softmax_omp,453,0.002568,8166459030.92,33554432
softmax_omp,454,0.002859,7335579202.91,33554432
softmax_omp,455,0.002862,7327634973.52,33554432
softmax_omp,456,0.003223,6506948529.52,33554432
softmax_omp,457,0.002558,8198427646.76,33554432
softmax_omp,458,0.002571,8156614449.38,33554432
softmax_omp,459,0.002925,7169948664.99,33554432
softmax_omp,460,0.002473,8479796608.70,33554432
softmax_omp,461,0.002858,7338027047.81,33554432
softmax_omp,462,0.002891,7253911448.30,33554432
softmax_omp,463,0.002887,7264095319.36,33554432
softmax_omp,464,0.002927,7164692532.55,33554432
softmax_omp,465,0.002927,7165276166.67,33554432
softmax_omp,466,0.002532,8282573467.24,33554432
softmax_omp,467,0.002514,8341482240.12,33554432
softmax_omp,468,0.002523,8312316218.30,33554432
softmax_omp,469,0.002485,8439118317.38,33554432
softmax_omp,470,0.002502,8382021176.11,33554432
softmax_omp,471,0.002482,8449657081.85,33554432
softmax_omp,472,0.002516,8335158743.68,33554432
softmax_omp,473,0.002904,7221751249.76,33554432
softmax_omp,474,0.002848,7363211972.38,33554432
softmax_omp,475,0.002600,8066110061.63,33554432
softmax_omp,476,0.002539,8259242274.37,33554432
softmax_omp,477,0.002890,7256903739.14,33554432
softmax_omp,478,0.002846,7368763527.02,33554432
softmax_omp,479,0.002906,7216418920.51,33554432
softmax_omp,480,0.002519,8324903484.96,33554432
softmax_omp,481,0.002848,7363828398.67,33554432
softmax_omp,482,0.002877,7289378488.61,33554432
softmax_omp,483,0.016354,1282360156.61,33554432
softmax_omp,484,0.002750,7626229427.96,33554432
softmax_omp,485,0.007201,2912324279.78,33554432
softmax_omp,486,0.002633,7964589842.64,33554432
softmax_omp,487,0.003372,6219396890.48,33554432
softmax_omp,488,0.002582,8121969549.59,33554432
softmax_omp,489,0.002583,8118970853.06,33554432
softmax_omp,490,0.002686,7807645146.64,33554432
softmax_omp,491,0.002593,8087617710.75,33554432
softmax_omp,492,0.002569,8163427398.80,33554432
softmax_omp,493,0.002598,8072772597.47,33554432
softmax_omp,494,0.003025,6933154427.53,33554432
softmax_omp,495,0.002590,8096551014.55,33554432
softmax_omp,496,0.002701,7764227224.12,33554432
softmax_omp,497,0.002685,7810418240.28,33554432
softmax_omp,498,0.002675,7840353883.78,33554432
softmax_omp,499,0.002678,7831279400.11,33554432
softmax_omp,500,0.020218,1037275120.54,33554432
